"NGA","PolID","Time","PropCoded","PolPop","PolTerr","CapPop","levels","government","infrastr","writing","texts","money","FreqLR","ConformityLR","FreqWR","ConformityWR","FreqFR","ConformityFR","FreqER","ConformityER","FreqDR","ConformityDR","MHG","BSP","WrittenRecords","ReligiousHier","GeneralMoralisticPunishment","MoralisingHighGods","MoralisingGods","DoctrinalMode","Writing"
"Big Island Hawaii","Hawaii1",1000,76.5,NA,NA,NA,NA,0.0909090909090909,0.1,0.1,0.1,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0
"Big Island Hawaii","Hawaii2",1200,86.3,4350.31084375799,1803.079130657,NA,NA,0.0909090909090909,0.0909090909090909,0.15,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Big Island Hawaii","Hawaii2",1300,86.3,7907.18000805107,1803.079130657,NA,NA,0.0909090909090909,0.0909090909090909,0.15,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Big Island Hawaii","Hawaii2",1400,86.3,18546.5714527178,1803.079130657,NA,NA,0.0909090909090909,0.181818181818182,0.15,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Big Island Hawaii","Hawaii2",1500,86.3,22377.6944398057,1803.079130657,NA,NA,0.172727272727273,0.181818181818182,0.15,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Big Island Hawaii","Hawaii2",1600,80.4,NA,1803.079130657,NA,NA,0.09,0.1,0.15,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Big Island Hawaii","Hawaii3",1700,94.1,120889.957280631,9979.6492797294,NA,2.66164839778629,0.227272727272727,0.336363636363636,0.166666666666667,0,1.8,2,NA,6,NA,NA,NA,2,NA,NA,NA,NA,NA,0,2,NA,NA,NA,1,0
"Big Island Hawaii","USKameh",1800,92.2,98298.6647956028,15560.6236474621,NA,2.87019348434257,0.35,0.172727272727273,0.166666666666667,0,1.8,2,NA,6,NA,NA,NA,2,NA,NA,NA,2,0.9,0,2,1,0,1,1,0
"Cahokia","USMisEW",-600,88.2,41.3815550774394,NA,46.5883372929025,1,0,0.0833333333333333,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0
"Cahokia","USMisMW",-100,88.2,45.1143747462592,NA,46.7114284477708,1.23467705115733,0,0.0833333333333333,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0
"Cahokia","USMisRo",300,88.2,33.4755573259853,NA,42.3368191163581,1,0,0.0833333333333333,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0
"Cahokia","USMisMu",500,88.2,39.5144709236332,NA,42.3653524404423,1,0,0.0916666666666667,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0
"Cahokia","USMisPa",600,88.2,38.2278399247007,NA,48.3410491618126,1.25,0,0.0916666666666667,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0
"Cahokia","USMisSp",800,90.2,454.09010680849,153.553315184031,432.041789095865,1.75,0,0.1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,1,0
"Cahokia","USMisME",900,82.4,424.6358176407,171.428220905241,462.885574613978,1.75,0.2,0.316666666666667,0,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,1,0
"Cahokia","USMisME",1000,82.4,424.6358176407,171.428220905241,462.885574613978,2.5,0.2,0.316666666666667,0,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,NA,NA,1,0
"Cahokia","USCahoE",1100,78.4,42581.5393227639,2374.24610174589,13114.4954315435,2.92250421705195,0.333333333333333,0.325,0,0,1.8,2,NA,NA,NA,6,NA,2,NA,NA,NA,NA,NA,0,3,NA,NA,NA,1,0
"Cahokia","USCahoL",1200,78.4,42337.353367225,2141.66525867601,11270.0843238041,2.91838473367289,0.333333333333333,0.325,0,0,1.8,2,NA,NA,NA,6,NA,2,NA,NA,NA,NA,NA,0,3,NA,NA,NA,1,0
"Cahokia","USMisSd",1300,76.5,13503.749020802,753.581467133247,6029.72783269168,2.75,0.333333333333333,0.263636363636364,0,0,1.8,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,0,3,NA,NA,NA,1,0
"Cahokia","USOneot",1400,70.6,NA,NA,200,1.36466461668134,0.0833333333333333,0.3125,0.1,0.1,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0
"Cahokia","USOneot",1600,70.6,NA,NA,2221.81999110964,1.36466461668134,0.0833333333333333,0.3125,0.1,0.1,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0
"Cahokia","USIllin",1700,68.6,11791.0619215982,18106.9372590292,NA,1.5,0.04,0.233333333333333,0.4,0.1,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0
"Cambodian Basin","KhFunaE",300,84.3,NA,257034,2000,2.5,0.618181818181818,0.977777777777778,1,1,4,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,1,2,1,0,1,1,1
"Cambodian Basin","KhFunaL",600,84.3,165738.469709217,264200,2000,2.53491207967492,0.61,0.888888888888889,1,1,4,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,1,2,1,0,1,1,1
"Cambodian Basin","KhChenl",700,80.4,NA,531000,60000,4.5,0.79,0.888888888888889,1,0.985714285714286,3,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,1,6,1,0,1,1,1
"Cambodian Basin","KhChenl",800,80.4,NA,531000,3e+05,4.5,0.79,0.888888888888889,1,0.985714285714286,3,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,1,6,1,0,1,1,1
"Cambodian Basin","KhAngkE",900,96.1,NA,916847,4e+05,4.8,0.836363636363636,0.916666666666667,1,0.9875,4,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,6,1,0,1,1,1
"Cambodian Basin","KhAngkE",1000,94.1,NA,916847,NA,4.8,0.836363636363636,0.916666666666667,1,0.9875,4,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,6,1,0,1,1,1
"Cambodian Basin","KhAngkC",1100,98,1500000,939245,899451.988090464,5,0.827272727272727,0.916666666666667,1,0.9875,4,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,6,1,0,1,1,1
"Cambodian Basin","KhAngkL",1300,96.1,1500000,NA,929479.796626335,5,0.827272727272727,0.875,1,0.975,3.6,2,NA,6,NA,6,NA,2,NA,NA,NA,1,0.666666666666667,1,6,1,0,1,1,1
"Cambodian Basin","KhCambd",1500,96.1,772464.007749551,279646,NA,6.5,0.827272727272727,0.916666666666667,1,0.9875,4,NA,NA,6,NA,6,NA,NA,NA,NA,NA,1,0.666666666666667,1,6,1,0,1,1,1
"Cambodian Basin","ThAyuth",1600,80.4,NA,NA,155000,4.8,0.554545454545455,0.877777777777778,1,0.95,5,2,NA,6,NA,6,NA,5,NA,NA,NA,2,0.666666666666667,1,6,1,0,1,1,1
"Cambodian Basin","ThAyuth",1700,80.4,NA,NA,155000,4.8,0.554545454545455,0.888888888888889,1,0.95,5,2,NA,6,NA,6,NA,5,NA,NA,NA,2,0.666666666666667,1,6,1,0,1,1,1
"Cambodian Basin","ThRattn",1800,86.3,4639147.76639592,513120,61465.5223225653,4.75,0.554545454545455,0.866666666666667,1,1,5,2,NA,6,NA,6,NA,2,NA,NA,NA,1,0.666666666666667,1,6,1,0,1,1,1
"Central Java","IdMedng",800,74.5,314020.316626792,105944.47450492,1000,3.07909388085924,0.825,0.866666666666667,0.816666666666667,0.96,5,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,1,1.80299572289113,1,0,1,1,1
"Central Java","IdMedng",900,74.5,314020.316626792,105944.47450492,1000,3.32909388085924,0.825,0.866666666666667,0.816666666666667,0.96,5,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,1,1.80299572289113,1,0,1,1,1
"Central Java","IdKedir",1100,72.5,268285.290013297,62350.6696156947,NA,4,0.8375,0.866666666666667,0.816666666666667,0.94,5,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,1,3,1,0,1,1,1
"Central Java","IdKedir",1200,72.5,317506.910364975,62350.6696156947,NA,4,0.8375,0.866666666666667,0.816666666666667,0.94,5,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,1,3,1,0,1,1,1
"Central Java","IdMajap",1300,86.3,5e+06,5e+05,155083.862948913,4,0.89,0.95,0.816666666666667,0.95,4,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1,1,1,3,1,0,1,1,1
"Central Java","IdMatrm",1600,76.5,3426845.1847733,104902.262260225,NA,3.47516073715289,0.977777777777778,0.955555555555556,0.816666666666667,0.933333333333333,4.5,2,NA,4,NA,4,NA,2,NA,NA,NA,3,1,1,2.37580368576444,1,1,1,1,1
"Chuuk Islands","FmTrukE",1800,94.1,NA,NA,153.776622794865,1.75,0,0.0833333333333333,0.166666666666667,0,1,NA,NA,5,NA,5,NA,NA,NA,NA,NA,2,0.9,0,1,1,0,1,1,0
"Chuuk Islands","FmTrukL",1900,96.1,9200,127.2,NA,2.5,0.609090909090909,0.35,0.816666666666667,0.3625,6,NA,NA,5,NA,5,NA,NA,NA,NA,NA,2,1,1,1,1,0,1,1,1
"Cuzco","PeCuzLF",100,74.5,NA,NA,NA,3,0.1,0.18,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Cuzco","PeCuzE1",200,72.5,NA,726.105524262741,NA,3,0.1,0.214285714285714,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Cuzco","PeCuzE1",300,72.5,NA,744.151183794868,NA,3,0.1,0.214285714285714,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Cuzco","PeCuzE1",400,72.5,NA,1000,NA,3,0.1,0.214285714285714,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Cuzco","PeCuzE2",500,76.5,NA,1000,NA,3,0.1,0.18,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Cuzco","PeWari*",700,86.3,301134.466195733,148406.331159232,47634.0305961441,4.52876981500571,0.52,0.7625,0.166666666666667,0.0125,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Cuzco","PeCuzL1",1000,84.3,NA,557.502071937744,NA,4,0.1,0.44,0.0285714285714286,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Cuzco","PeCuzL2",1300,86.3,NA,2416.8790833778,NA,3.5,0.41,0.61,0.0333333333333333,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,1,0
"Cuzco","PeInca*",1400,98,NA,1173093.44098461,55900.6061730604,4.54812417155263,0.581818181818182,0.758333333333333,0.285714285714286,0,1.8,1.33333333333333,NA,1,NA,6,NA,2,NA,NA,NA,1,0,0,4,0,0,0,1,0
"Cuzco","PeInca*",1500,100,9115916.13512919,1173093.44098461,55900.6061730604,4.54812417155263,0.581818181818182,0.758333333333333,0.285714285714286,0,1.8,1.33333333333333,NA,1,NA,6,NA,2,NA,NA,NA,1,0,0,4,0,0,0,1,0
"Deccan","InDecNL",-2700,90.2,NA,NA,NA,1.2,0.1,0.175,0.1,0.1,0.9,2,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,0.1,2,NA,NA,NA,1,0
"Deccan","InDecIA",-1200,86.3,760.978678692419,NA,722.230987556588,1,0.1,0.388888888888889,0.233333333333333,0.1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0
"Deccan","InDecIA",-900,86.3,10274.2939463673,NA,2446.52052203119,1.45703810394653,0.1,0.388888888888889,0.233333333333333,0.1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0
"Deccan","InDecIA",-500,86.3,20929.7488870913,NA,8328.56483432888,1.75,0.1,0.388888888888889,0.233333333333333,0.1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0
"Deccan","InSataL",-100,82.4,7635665.06714418,1348189.93374099,84000,2.90074856955866,0.581818181818182,0.777777777777778,0.975,0.842857142857143,5,0,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,1.03515042112931,1,0,1,1,1
"Deccan","InSataL",0,82.4,7687513.03655615,1348189.93374099,84000,2.90074856955866,0.581818181818182,0.777777777777778,0.975,0.842857142857143,5,0,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,1.03515042112931,1,0,1,1,1
"Deccan","InSataL",100,82.4,8469057.87053848,1348189.93374099,84000,2.90074856955866,0.581818181818182,0.777777777777778,0.975,0.842857142857143,5,0,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,1.03515042112931,1,0,1,1,1
"Deccan","InSataL",200,82.4,8486856.24055544,1444151.11827836,84000,2.90074856955866,0.581818181818182,0.777777777777778,0.975,0.842857142857143,5,0,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,1.03515042112931,1,0,1,1,1
"Deccan","InVakat",300,60.8,6381591.14225363,973551.343105305,NA,3.26548314098828,0.8625,0.666666666666667,0.78,0.983333333333333,5,0,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,1.88307733065288,1,0,1,1,1
"Deccan","InKadam",500,64.7,NA,35081.7701581587,NA,4.07328620237659,0.625,0.7125,0.925,0.94,5,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,0.9,1.27359330529561,1,0,1,1,1
"Deccan","InChaBd",600,74.5,2934044.36582455,750000,70000,4.54194453326248,0.9,0.744444444444444,0.975,0.95,5,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,5,1,0,1,1,1
"Deccan","InChaBd",700,74.5,6248748.7622351,750000,70000,4.54194453326248,0.9,0.744444444444444,0.975,0.95,5,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,5,1,0,1,1,1
"Deccan","InRasht",800,84.3,5655753.48069463,6e+05,1e+05,4.49066649374221,0.79,0.777777777777778,0.975,0.875,3.6,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,5,1,0,1,1,1
"Deccan","InRasht",900,84.3,5747873.05786693,6e+05,1e+05,4.49066649374221,0.79,0.777777777777778,0.975,0.875,3.6,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,5,1,0,1,1,1
"Deccan","InChaKl",1000,76.5,7084055.85040382,3712769.9445032,NA,4.23904442634805,0.866666666666667,0.7125,0.975,0.975,5,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,5,1,0,1,1,1
"Deccan","InHoysa",1200,72.5,NA,117501.307729463,125000,3.31942016876352,0.844444444444444,0.916666666666667,0.9,0.9625,5,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,0.9,2.06445248107038,1,0,1,1,1
"Deccan","InKampi",1300,70.6,NA,11671.0335005008,NA,3.11202737664823,0.9125,0.766666666666667,0.766666666666667,0.9625,5,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,0.9,2.49782243325968,1,0,1,1,1
"Deccan","InVijay",1400,86.3,2.5e+07,351708.996952769,1e+05,3.20770530796718,0.9,0.977777777777778,0.8,0.971428571428571,5,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,0.771727729728253,1,0,1,1,1
"Deccan","InVijay",1500,86.3,2.5e+07,351708.996952769,182494.800475975,3.20770530796718,0.9,0.977777777777778,0.8,0.971428571428571,5,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,0.771727729728253,1,0,1,1,1
"Deccan","InVijay",1600,84.3,2.5e+07,351708.996952769,NA,3.20770530796718,0.9,0.977777777777778,0.8,0.971428571428571,5,2,NA,6,NA,6,NA,2,NA,NA,NA,1,1,1,0.771727729728253,1,0,1,1,1
"Finger Lakes","UsIroqE",1600,98,5500,1e+05,3000,2.25,0.0909090909090909,0.0833333333333333,0.333333333333333,0,2,2,NA,2,NA,NA,NA,2.33333333333333,NA,NA,NA,0,NA,0,1,NA,0,NA,NA,0
"Finger Lakes","UsIroqE",1700,96.1,NA,1e+05,3000,2.25,0.0909090909090909,0.0833333333333333,0.333333333333333,0,2,2,NA,2,NA,NA,NA,2.33333333333333,NA,NA,NA,0,NA,0,1,NA,0,NA,NA,0
"Garo Hills","InGaroE",1800,96.1,2657.05249903298,NA,2579.41262949906,1.6,0,0.0833333333333333,0.333333333333333,0,1,2,NA,2,NA,2,NA,1,NA,NA,NA,2,0,0,1,0,0,0,NA,0
"Garo Hills","InGaroL",1900,96.1,138000,8000,NA,2,0.454545454545455,0.25,0.833333333333333,0.375,6,2,NA,2,NA,2,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1
"Ghanaian Coast","GhAshnE",1600,92.2,NA,NA,NA,3.4,0.172727272727273,0.325,0.333333333333333,0,3,2,NA,2,NA,4,NA,NA,NA,NA,NA,3,0.9,0,3,1,1,1,1,0
"Ghanaian Coast","GhAshnL",1800,94.1,NA,NA,22500,4.4,0.454545454545455,0.408333333333333,1,0.375,3,2,NA,2,NA,4,NA,2,NA,NA,NA,3,0.9,1,4,1,1,1,1,1
"Iceland","IsCommw",1000,90.2,NA,103000,240.97156813125,2,0.122222222222222,0,0.6,0.0125,4,2,NA,5,NA,5,NA,3,NA,NA,NA,2,0.9,0,1,1,0,1,1,0
"Iceland","IsCommw",1100,92.2,31000,103000,240.97156813125,2.4,0.233333333333333,0,0.8,0.3625,4,2,NA,5,NA,5,NA,3,NA,NA,NA,3,0.9,0,2,1,1,1,1,0
"Iceland","IsCommw",1200,90.2,NA,103000,240.97156813125,2.4,0.233333333333333,0,1,0.9875,4,2,NA,5,NA,5,NA,3,NA,NA,NA,3,0.9,1,2,1,1,1,1,1
"Iceland","NorKing",1300,96.1,51955.5860923584,103000,287.947915802824,3.75,0.554545454545455,0.0166666666666667,1,0.9875,4,NA,NA,5,NA,5,NA,NA,NA,NA,NA,3,0.666666666666667,1,4,1,1,1,1,1
"Kachi Plain","PkAcerN",-7500,88.2,NA,NA,425.21151227617,0.485011706872329,0.0272727272727273,0.275,0,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0
"Kachi Plain","PkCeraN",-5500,88.2,NA,NA,413.177480177275,0.557697648939642,0.0272727272727273,0.266666666666667,0,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0
"Kachi Plain","PkChalc",-4000,86.3,NA,NA,2677.57310812943,1.46412360408774,0.1,0.341666666666667,0,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0
"Kachi Plain","PkPreUr",-3200,86.3,NA,NA,3355.8137648251,1.64355556280818,0.109090909090909,0.341666666666667,0,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0
"Kachi Plain","PkUrbn1",-2500,56.9,NA,NA,1e+05,3,0.62,0.866666666666667,0.75,NA,2.7,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,1,1
"Kachi Plain","PkPostU",-1800,84.3,NA,NA,934.981125530421,1.28647620149323,0.333333333333333,0.21,0.15,0,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0
"Kachi Plain","PkProto",-1300,66.7,NA,NA,NA,1.17740232222765,0.44,0.76,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Kachi Plain","InMaury",-300,92.2,1.8e+07,4e+06,270000,5.42754310869399,0.8,0.966666666666667,0.816666666666667,0.971428571428571,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.666666666666667,1,3.71017243477597,1,0,1,1,1
"Kachi Plain","PkIndGr",-100,60.8,NA,105226,NA,3.89802232998463,0.955555555555556,0.942857142857143,0.82,0.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.5,1,NA,1,1,1,NA,1
"Kachi Plain","PkSind1",900,64.7,1e+06,140914,NA,2.6,0.714285714285714,0.966666666666667,0.816666666666667,0.9625,5,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2,1,1,1,1,1
"Kachi Plain","PkSind1",1000,62.7,1e+06,140914,NA,2.6,0.666666666666667,0.966666666666667,0.816666666666667,0.9625,5,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2,1,1,1,1,1
"Kachi Plain","PkSind1",1100,62.7,1e+06,140914,NA,2.6,0.666666666666667,0.633333333333333,0.816666666666667,0.9625,5,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2,1,1,1,1,1
"Kachi Plain","AfGhurd",1200,76.5,NA,1641463.18614916,NA,3.46864972657972,0.933333333333333,0.95,0.833333333333333,0.985714285714286,5,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2,1,1,1,1,1
"Kachi Plain","InDelh*",1300,92.2,1e+06,3051716.89729744,334797.279328964,6,0.99,0.981818181818182,0.98,0.975,5.4,2,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,5,1,1,1,1,1
"Kachi Plain","PkSind2",1400,62.7,NA,140914,NA,2.6,0.557142857142857,0.966666666666667,0.816666666666667,0.9625,5,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2,1,1,1,1,1
"Kachi Plain","PkSind2",1500,64.7,2200000,140914,NA,2.6,0.557142857142857,0.966666666666667,0.816666666666667,0.9625,5,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2,1,1,1,1,1
"Kachi Plain","InMugl*",1600,88.2,NA,NA,NA,4,0.972727272727273,0.89,0.833333333333333,0.975,5,2,NA,6,NA,NA,NA,2,NA,NA,NA,3,1,1,1,1,1,1,1,1
"Kachi Plain","InMugl*",1700,92.2,137305542.663749,4132433.8775088,NA,4,0.972727272727273,0.89,0.833333333333333,0.975,5,2,NA,6,NA,NA,NA,2,NA,NA,NA,3,1,1,1,1,1,1,1,1
"Kachi Plain","AfDurrn",1800,88.2,NA,489000,NA,2.91582080980463,0.381818181818182,0.545454545454545,0.816666666666667,1,6,2,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,0.856876077766605,1,1,1,1,1
"Kansai","JpYayoi",-300,86.3,1770.72513694968,1,1831.1312083455,1.91966104645519,0.144444444444444,0.366666666666667,0.15,0,4,2,NA,NA,NA,6,NA,3,NA,NA,NA,NA,NA,0,1,NA,NA,NA,1,0
"Kansai","JpKofun",300,76.5,171775.502915645,5696.16711759984,NA,2.2809607565821,0.557142857142857,0.525,0.233333333333333,0.1875,4,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0
"Kansai","JpKofun",400,76.5,312133.268844991,5696.16711759984,NA,2.43191302315449,0.557142857142857,0.525,0.166666666666667,0.525,4,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0
"Kansai","JpKofun",500,76.5,306334.941760692,5696.16711759984,NA,2.43191302315449,0.557142857142857,0.625,0.833333333333333,0.65,4,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1
"Kansai","JpAsuka",600,84.3,1637910.37472073,105169.485821541,NA,3.42862868102312,0.87,0.77,0.85,0.983333333333333,5,2,NA,3,NA,6,NA,2,NA,NA,NA,2,0.7,1,1.91195254420811,1,0,1,1,1
"Kansai","JpAsuka",700,84.3,2920639.16269349,105169.485821541,NA,3.42862868102312,0.87,0.77,0.85,0.983333333333333,5,2,NA,3,NA,6,NA,2,NA,NA,NA,2,0.7,1,1.91195254420811,1,0,1,1,1
"Kansai","JpHeian",800,92.2,4e+06,334142.126433307,2e+05,3.34058001470995,0.89,0.833333333333333,1,1,5,2,NA,3,NA,6,NA,2,NA,NA,NA,2,0.666666666666667,1,1.68920718678214,1,0,1,1,1
"Kansai","JpHeian",900,92.2,5027254.06027625,334142.126433307,2e+05,3.34058001470995,0.89,0.833333333333333,1,1,5,2,NA,3,NA,6,NA,2,NA,NA,NA,2,0.666666666666667,1,1.68920718678214,1,0,1,1,1
"Kansai","JpHeian",1000,92.2,4704910.90667806,334142.126433307,175000,3.34058001470995,0.89,0.833333333333333,1,1,5,2,NA,3,NA,6,NA,2,NA,NA,NA,2,0.666666666666667,1,1.68920718678214,1,0,1,1,1
"Kansai","JpHeian",1100,92.2,6103994.23262764,334142.126433307,175000,3.34058001470995,0.89,0.833333333333333,1,1,5,2,NA,3,NA,6,NA,2,NA,NA,NA,2,0.666666666666667,1,1.68920718678214,1,0,1,1,1
"Kansai","JpKamak",1200,92.2,5664928.06977688,295000,144685.031495557,4.4079671466605,0.736363636363636,0.909090909090909,1,0.975,4,3,NA,3,NA,6,NA,3,NA,NA,NA,2,0.666666666666667,1,3,1,0,1,1,1
"Kansai","JpKamak",1300,92.2,6041662.48637464,295000,77666.4921707994,4.4079671466605,0.736363636363636,0.909090909090909,1,0.975,4,3,NA,3,NA,6,NA,3,NA,NA,NA,2,0.666666666666667,1,3,1,0,1,1,1
"Kansai","JpAshik",1400,94.1,12500000,295000,150000,4.40130103986091,0.69,0.916666666666667,1,0.9875,4,3,NA,3,NA,6,NA,3,NA,NA,NA,2,0.666666666666667,1,1.55177789259455,1,0,1,1,1
"Kansai","JpSengk",1500,90.2,1.7e+07,15000,40000,4.15721254365041,0.49,0.84,0.985714285714286,0.925,5,3,NA,3,NA,6,NA,3,NA,NA,NA,2,0.666666666666667,1,1.80365605028125,1,0,1,1,1
"Kansai","JpAzMom",1600,94.1,2.5e+07,295000,1e+05,3.95376595264326,0.71,0.925,0.983333333333333,0.9875,5,3,NA,3,NA,6,NA,3,NA,NA,NA,2,0.666666666666667,1,2.36308426240395,1,0,1,1,1
"Kansai","JpTokgw",1700,72.5,2.9e+07,295000,1300000,4.50860519430149,0.857142857142857,1,1,1,6,1,NA,3,NA,6,NA,1,NA,NA,NA,2,0.666666666666667,1,2.07581486659783,1,0,1,1,1
"Kansai","JpTokgw",1800,72.5,3.2e+07,295000,1400000,4.50860519430149,0.857142857142857,1,1,1,6,1,NA,3,NA,6,NA,1,NA,NA,NA,2,0.666666666666667,1,2.07581486659783,1,0,1,1,1
