"NGA","PolID","Date","PropCoded","PolPop","PolTerr","CapPop","AdmLev","MilLev","ReligLev","SettlHier","ProfOfficer","ProfSoldier","ProfPriest","FullTBur","ExamSyst","MeritProm","GovtBldg","Court","LegCode","Judge","Lawyer","Irrigation","WaterSuppl","Market","FoodStor","Road","Bridge","Canal","Port","Mine","Courier","PostStation","PostService","Mnemonic","NonWRecord","WRecord","Script","NonPhWrit","PhAlph","Lists","Calendar","SacrTxt","ReligLit","PractLit","History","Philosophy","SciLit","Fiction","Article","Token","PrecMetal","ForCoin","IndigCoin","PaperCurr","SpecFreqLR","PartFreqLR","AudFreqLR","OrthopraxyLR","OrthodoxyLR","SpecFreqWR","PartFreqWR","AudFreqWR","OrthopraxyWR","OrthodoxyWR","SpecFreqFR","PartFreqFR","AudFreqFR","OrthopraxyFR","OrthodoxyFR","SpecFreqER","PartFreqER","AudFreqER","OrthopraxyER","OrthodoxyER","SpecFreqDR","PartFreqDR","AudFreqDR","OrthopraxyDR","OrthodoxyDR","Monotheism","Omnipresence","Omniscience","Omnipotence","HighGods","SEHarm","SEFair","SERecip","SEProperty","SEKinship","SEIngroup","SERespect","SEBravery","SEPurity","SEGeneral","SEAmoral","SEAmoral","HeredStatus"
"Susiana","IrAchae","-400","98","31556827.9411647","3800000","200000","6.88833577151043","7","4.97667136077863","5.36014386426312","1","1","0.9","1","1","1","1","0.9","1","1","0.9","1","0.9","0.9","1","1","1","1","0.9","0.9","1","1","0.1","0.9","0.9","1","1","0","1","1","1","0.9","0.9","0.9","1","0.9","0.9","0.9","1",NA,"1","0.9","1","0","2","2",NA,NA,NA,"4","4","4",NA,NA,"4","4","4",NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrSeleu","-300","92.2","3e+07","3600000","36567.4776654588","5.49297675500115","5","4","6","1","1","1","1",NA,NA,"1","0.9","1","1",NA,"1","0.9","1","1","1","0.9","1","1","0.9","1","1","0.1","0.9","0.9","1","1","0","1","1","1","0.9","0.9","0.9","0.9","0.9","1","1","1",NA,"0.9","1","1","0.1","2","2","2",NA,NA,"6","6","6",NA,NA,"6","6","6",NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrSeleu","-200","92.2","68434.7112663134","280000","36567.4776654588","5.49297675500115","5","4","6","1","1","1","1",NA,NA,"1","0.9","1","1",NA,"1","0.9","1","1","1","0.9","1","1","0.9","1","1","0.1","0.9","0.9","1","1","0","1","1","1","0.9","0.9","0.9","0.9","0.9","1","1","1",NA,"0.9","1","1","0.1","2","2","2",NA,NA,"6","6","6",NA,NA,"6","6","6",NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrPart1","-100","90.2","5450000","2000000","300000","5.26396390599857","6","3","4.17592817458967","0.1","1","1","1","0","0","1","1",NA,"1",NA,"1","0.9","1","1","1","1","1","1","1","1","1","0.1",NA,"0.9","1","1","0","1","1","1","1","1","1","1","1","1","0.9","1",NA,"0.9",NA,"1","0","2","2",NA,NA,NA,"6","6","6",NA,NA,"6","6","6",NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrPart1","0","90.2","2.5e+07","3000000","400000","5.26396390599857","6","3","4.17592817458967","0.1","1","1","1","0","0","1","1",NA,"1",NA,"1","0.9","1","1","1","1","1","1","1","1","1","0.1",NA,"0.9","1","1","0","1","1","1","1","1","1","1","1","1","0.9","1",NA,"0.9",NA,"1","0","2","2",NA,NA,NA,"6","6","6",NA,NA,"6","6","6",NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrElym2","100","62.7",NA,NA,"13244.5381693643","4",NA,NA,"4",NA,NA,NA,"0.9",NA,NA,"0.9",NA,"0.9","0.9",NA,"1",NA,"0.9","1","0.9","0.9","0.9","0.9",NA,"0.9",NA,NA,NA,"1","1","1",NA,"1","1","1","0.9","0.9","1","0.9","0.9","0.9","0.9","1",NA,NA,"1","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrElym2","200","62.7",NA,NA,"13244.5381693643","4",NA,NA,"4",NA,NA,NA,"0.9",NA,NA,"0.9",NA,"0.9","0.9",NA,"1",NA,"0.9","1","0.9","0.9","0.9","0.9",NA,"0.9",NA,NA,NA,"1","1","1",NA,"1","1","1","0.9","0.9","1","0.9","0.9","0.9","0.9","1",NA,NA,"1","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrSasn1","300","98","5000000","2710321.76199977","100000","6","7.5111492030808","4.25840584319975","5.53824237432399","0","0","1","1","0.1","0.1","0.9","0.9","0","1","0","1","1","0.9","1","1","1","1","0.9","0.9","1","1","0.1","0.9","0.9","0.9","0.9","0","0.9","0.9","0.9","0.9","1","0.9","1","0.9","0.9","0.9","0.9",NA,"0.9","0.9","1","0","2","2",NA,NA,NA,"6","6","6",NA,NA,"6","6","6",NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Susiana","IrSasn1","400","98","5000000","3177099.56674645","250000","6","7.5111492030808","4.25840584319975","5.53824237432399","0","0","1","1","0.1","0.1","0.9","0.9","0","1","0","1","1","0.9","1","1","1","1","0.9","0.9","1","1","0.1","0.9","0.9","0.9","0.9","0","0.9","0.9","0.9","0.9","1","0.9","1","0.9","0.9","0.9","0.9",NA,"0.9","0.9","1","0","2","2",NA,NA,NA,"6","6","6",NA,NA,"6","6","6",NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Susiana","IrSasn2","500","92.2","8900000","3450000","400000","6","8.3795888480502","4.72826314617556","6","0","0","0.9","1","0","0","0.9","0.9","1","1","0","1","1","0.9","1","0.9","1",NA,"1","0.9","1","1",NA,"0.9","0.9","1","1","0","1","0.9","0.9","0.9","1","1","1","1","1","1","1",NA,NA,"0.9","1","0","2","2",NA,NA,NA,"6","6","6",NA,NA,"6","6","6",NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Susiana","IrSasn2","600","92.2","22100000","2600000","500000","6","8.3795888480502","4.72826314617556","6","1","1","0.9","1","0","0","0.9","0.9","0","1","0","1","1","0.9","1","0.9","1",NA,"1","0.9","1","1",NA,"0.9","0.9","1","1","0","1","0.9","0.9","0.9","1","1","1","1","1","1","1",NA,NA,"0.9","1","0","2","2",NA,NA,NA,"6","6","6",NA,NA,"6","6","6",NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Susiana","SyCalUm","700","98","30982117.825989","9000000","305510.006418894","5.98520460505279","3","2","6","1","1","1","1","0","1","1","0","1","0","0.1","1","1","1","1","1","1","1","1","0.9","1","1","0","1","0.9","1","1","0","1","1","1","1","1","1","1","1","1","1","1",NA,"0.9","1","1","0","2","0","2",NA,NA,"5","5",NA,NA,NA,"5","5",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Susiana","IqAbbs1","800","98","31226590.9242758","8300000","700000","6","6","2","6","1","1","0","1","0","0","1","0","1","0","0.1","1","1","1","1","1","1","1","1","0.9","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1",NA,"0.9","1","1","0","2","0","2",NA,NA,"5","5",NA,NA,NA,"5","5",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Susiana","IqAbbs1","900","98","10864828.9307275","1000000","9e+05","6","6","2","6","1","1","0","1","0","0","1","0","1","0","0.1","1","1","1","1","1","1","1","1","0.9","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1",NA,"0.9","1","1","0","2","0","2",NA,NA,"5","5",NA,NA,NA,"5","5",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Susiana","IrBuyid","1000","92.2","5003952.87915059","900000","125000","5","8","3","4.86141600600998","1","1","0.9","0.9",NA,"0.1","0.9","0.9","1","0.1","0.9","1",NA,"1","0.9","1","1","1","1","0.9","1","1",NA,"0.9","0.9","1","1","0","1","0.9","1","0.9","1","0.9","1","0.9","1","1","1",NA,"0.9","0.1","1","0.1","2","0","2",NA,NA,"5","5",NA,NA,NA,"5","5",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Susiana","IrSeljq","1100","90.2","12100000","4227616.19721031","915610.596756445","5","6","3.30439421197238","4","1","1","1","1","0.1","0.1","1","1","1","1","0.9",NA,NA,NA,NA,"1","1","0.9","0.9","0.9","1","0.9","0","0.9","0.9","1","1","0","1","1","1","1","1","1","1","1","1","1","1",NA,"1","1","1","0.1","2","0","2",NA,NA,"5","5",NA,NA,NA,"5","5",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Susiana","IqAbbs2","1200","90.2","3900000","750000","1000000","5","5.76833386701865","2","5.1457929374897","1","1",NA,"1","0.1",NA,"1","0.9","1","1","1","0.9",NA,"0.9","0.9","1","0.9","1","0.9","0.9","0.9","0.9","0.1","0.9","1","1","1","0","1","0.9","1","1","1","1","1","1","1","1","1",NA,"1",NA,"1","0","2","0","2",NA,NA,"5","5",NA,NA,NA,"5","5",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Susiana","IrIlkhn","1300","80.4","5250000","3800000","169393.258397198","6","6","3","4.71436406559255","0.9","0","1","1","0.1","0.1","1","0.9","0.9","1","0.9","1","1","1",NA,"1","1","1","1","0.9",NA,NA,NA,"0.9","0.9","1","1","0","1","1","1","1","1","1","1","1","1","1",NA,NA,NA,NA,NA,NA,"2","0","2",NA,NA,"5","5",NA,NA,NA,"5","5",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Susiana","IrAkKoy","1500","88.2",NA,"1800000",NA,"5","6","1.35537384193487","4.61940982906942","0.9","1","0.9","0.9","0.1","0.1","1",NA,"0.9","0.9",NA,"0.9",NA,"1",NA,"0.9","1","0.9","0.9","0.9","1","0.9","0.1","0.9","0.9","1","1","0","1","1","1","1","1","0.9","0.9","0.9","1","1","0.9","0.1","0.9","0.9","1","0","2","0","2",NA,NA,"5","5",NA,NA,NA,"5","5",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Susiana","IrSafvd","1600","98","9000000","2700000","200000","6","6.57337484448115","5.17215703081708","4.18725031594874","1","1","1","1","0","0","1","1","1","1","0.9","0.9","1","1","1","1","1","1","1","1","1","0","0","0.9","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1",NA,"0.9","1","1","0","2","2","2",NA,NA,"5","5",NA,NA,NA,"5","5","5",NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Susiana","IrSafvd","1700","98","9000000","2700000","200000","6","6.57337484448115","5.17215703081708","4.18725031594874","1","1","1","1","0","0","1","1","1","1","0.9","0.9","1","1","1","1","1","1","1","1","1","0","0","0.9","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1",NA,"0.9","1","1","0","2","2","2",NA,NA,"5","5",NA,NA,NA,"5","5","5",NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgBadar","-4400","90.2",NA,NA,"33.2140598795479","1.30888025453119","1","1","1.16857318633527","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1","0.9",NA,"0.1","0.1","0.1","0.1","1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9",NA,NA,"0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgBadar","-4300","90.2",NA,NA,"33.2140598795479","1.30888025453119","1","1","1.16857318633527","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1","0.9",NA,"0.1","0.1","0.1","0.1","1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9",NA,NA,"0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgBadar","-4200","90.2",NA,NA,"33.2140598795479","1.30888025453119","1","1","1.16857318633527","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1","0.9",NA,"0.1","0.1","0.1","0.1","1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9",NA,NA,"0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgBadar","-4100","90.2",NA,NA,"33.2140598795479","1.30888025453119","1","1","1.16857318633527","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1","0.9",NA,"0.1","0.1","0.1","0.1","1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9",NA,NA,"0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgBadar","-4000","90.2",NA,NA,"33.2140598795479","1.30888025453119","1","1","1.16857318633527","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1","0.9",NA,"0.1","0.1","0.1","0.1","1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9",NA,NA,"0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgBadar","-3900","90.2",NA,NA,"33.2140598795479","1.30888025453119","1","1","1.16857318633527","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1","0.9",NA,"0.1","0.1","0.1","0.1","1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9",NA,NA,"0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgNaqa1","-3800","94.1",NA,"13.4949534296408","137.827712148552","1.65403344117353","1.30616096854819","1","1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.9","0.1","0.1","0.1","0.1","0.9",NA,"0.1","0.1",NA,"1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1","1","1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgNaqa1","-3700","94.1",NA,"5407.12787884523","1019.66814327746","1.65403344117353","1.30616096854819","1","1.30171247236552","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.9","0.1","0.1","0.1","0.1","0.9",NA,"0.1","0.1",NA,"1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1","1","1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgNaqa1","-3600","94.1",NA,"5407.12787884523","13000","1.65403344117353","1.30616096854819","1","2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.9","0.1","0.1","0.1","0.1","0.9",NA,"0.1","0.1",NA,"1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1","1","1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgNaqa2","-3500","94.1","13000","12276.8749863784","15528.4242783162","2.42038829909423","2",NA,"2.77417412811495","0.1","0.1","0.1","0","0.1","0.1","0.9","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.9","0.1","0.1","0.1","0.1","0.9","0.9","0.1","0.1",NA,"1","0","0.9","0.9","0.1","1",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","1","1","1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgNaqa2","-3400","94.1","50000","12276.8749863784","15528.4242783162","2.42038829909423","2",NA,"2.77417412811495","0.1","0.1","0.1","0","0.1","0.1","0.9","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.9","0.1","0.1","0.1","0.1","0.9","0.9","0.1","0.1",NA,"1","0","0.9","0.9","0.1","1",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","1","1","1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgNaqa3","-3300","80.4","50000","8436.88684260705","8961.15871084666","2.64172959349851","2","2","2.74203070565634","0","0","0","0","0.1","0.1","0.9","0.1","0.1","0.1","0.1","0.9","0.1",NA,"0.9","0.1","0.1","0.1","0.1","0.9","0.9","0.1","0.1",NA,"1","1","1","0","0","0.9",NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgNaqa3","-3200","80.4","50000","8436.88684260705","8961.15871084666","2.64172959349851","2","2","2.74203070565634","0","0","0","0.9","0.1","0.1","0.9","0.1","0.1","0.1","0.1","0.9","0.1",NA,"0.9","0.1","0.1","0.1","0.1","0.9","0.9","0.1","0.1",NA,"1","1","1","0","0","0.9",NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgDyn1*","-3100","94.1","1027943.86951601","79267.8825933907","16997.5650651786","4","3.26124823491858","3","4.76594736948992","0.1","0.1","0","1","0.1","0.1","1","0.1","0","0.1","0.1","1","0",NA,"1","1","0.9","1","1","0.9","1","0.1","0.1",NA,"1","1","1","1","0","1","0.9","0.9","0.9","0.9","0.1","0.1","0",NA,"1","1","0.9","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgDyn1*","-3000","94.1","1027943.86951601","79267.8825933907","16997.5650651786","4","3.26124823491858","3","4.76594736948992","0.1","0.1","0","1","0.1","0.1","1","0.1","0","0.1","0.1","1","0",NA,"1","1","0.9","1","1","0.9","1","0.1","0.1",NA,"1","1","1","1","0","1","0.9","0.9","0.9","0.9","0.1","0.1","0",NA,"1","1","0.9","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgDyn2*","-2900","92.2","1134964.74955856","100000","10530.0727304864","4","3","3","4.43048695322959","0.1","0.1","0.1","1","0.1","0.1","1","0.1","0","0.1","0.1","1","0",NA,"1","1","0.9","1","1","0.9","1","0.1","0.1",NA,"1","1","1","1","0","0.9","0.9","0.9","0.9","1","0.1","0.1","0",NA,"1",NA,"0.9","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgDyn2*","-2800","92.2","1134964.74955856","267000","10530.0727304864","4","3","3","4.43048695322959","0.1","0.1","0.1","1","0.1","0.1","1","0.1","0","0.1","0.1","1","0",NA,"1","1","0.9","1","1","0.9","1","0.1","0.1",NA,"1","1","1","1","0","0.9","0.9","0.9","0.9","1","0.1","0.1","0",NA,"1",NA,"0.9","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgDyn2*","-2700","92.2","1134964.74955856","300000","10530.0727304864","4","3","3","4.43048695322959","0.1","0.1","0.1","1","0.1","0.1","1","0.1","0","0.1","0.1","1","0",NA,"1","1","0.9","1","1","0.9","1","0.1","0.1",NA,"1","1","1","1","0","0.9","0.9","0.9","0.9","1","0.1","0.1","0",NA,"1",NA,"0.9","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgOldK1","-2600","94.1","1433782.00761547","380355.348485405","50000","7","6.22679766281233","6","4.34501041734135","0.9",NA,"0","1","0.1","0.9","0.1","1","0.9","1","0.9","0.9","0","1","1","1","0.9","1","1","1","0.9","0.1","0.1",NA,"1","1","1","1","0","1","1","0.9","1","1","0.9","1","0.9","0.9","1",NA,"0.9","0.1","0.1","0.1","1","1","1",NA,NA,"6","6",NA,NA,NA,"6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Upper Egypt","EgOldK1","-2500","94.1","1433782.00761547","380355.348485405","50000","7","6.22679766281233","6","4.34501041734135","0.9",NA,"0","1","0.1","0.9","0.1","1","0.9","1","0.9","0.9","0","1","1","1","0.9","1","1","1","0.9","0.1","0.1",NA,"1","1","1","1","0","1","1","0.9","1","1","0.9","1","0.9","0.9","1",NA,"0.9","0.1","0.1","0.1","1","1","1",NA,NA,"6","6",NA,NA,NA,"6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
