"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
3.4182013092728,3.45032590014568,3.42257389990841,3.42297637048898,3.42869622227856,3.4024475253067,3.4339268673344,3.39864212132843,3.39083265322332,3.44017665986621,3.40276080007491,3.40285380590507,3.41250520317963,3.43334852269306,3.39963072924766,3.46323291549143,3.43408564399483,3.43786340706752,3.42783775395545,3.41652406884734
3.45814468077133,3.48270993556811,3.47293383141288,3.46745400579273,3.46348682155307,3.43619086581187,3.46349557199468,3.42142047604291,3.44769351155561,3.48729898401858,3.45455421641055,3.44299073800178,3.44728403590894,3.47269379258166,3.45128287346168,3.51434054071033,3.49268224760574,3.46826641958151,3.47373834957627,3.47081668220473
3.45957629930196,3.47208044761803,3.46690570308982,3.46371813513071,3.45972548473414,3.43045260373358,3.45603211725572,3.4228602344459,3.43643970896388,3.46356830188407,3.44338156708697,3.43603383958819,3.44262069950026,3.45446780695234,3.43940130214012,3.50552585501695,3.47652087992329,3.46194348756703,3.47259884316338,3.44157046432727
3.53601799493055,3.56857151859017,3.52529880329962,3.56552558957625,3.79812958945008,3.62448023647602,3.58615584304021,3.65889065762659,3.56931466746605,3.67561864467302,3.44409517726113,3.58840458949037,3.46277473650911,3.3725375146753,3.5071763194405,3.49279307912336,3.61968961687787,3.59496583818261,3.71999152002083,3.61767217804354
2.45590764678938,2.50548354049705,2.51946155701599,2.49473164242098,2.47057378808485,2.50553557991404,2.5362041876784,2.47376280169788,2.52092435372506,2.51266138225774,2.47963493322802,2.46618260669916,2.50095351404992,2.47396932626257,2.52569196495106,2.46695722645859,2.50509789127493,2.52492257339321,2.43044220277892,2.52640012456517
1.54934221974188,1.56677237009059,1.58905831736899,1.59897078610354,1.57063292765156,1.56706732475817,1.59131457894245,1.59219018007581,1.58319194475447,1.58038496101952,1.59557720498641,1.60780977171266,1.55425790258568,1.5426355254893,1.54767183433582,1.54315289880107,1.56216448727962,1.57940318126854,1.5597537336046,1.5714373160284
1.74736932371537,1.76837940031052,1.77784427497388,1.79216418390813,1.75548320180435,1.76380692705549,1.78212513577732,1.78179082873704,1.74860715005678,1.77256986574168,1.79202443619253,1.80943004687921,1.75702853592072,1.74986386450729,1.73537913607133,1.75097173197593,1.76649772253867,1.76354413273417,1.75900783375704,1.76735425091736
1.75113931713679,1.8098667232315,1.73309375000636,1.75172126343606,1.76903803154838,1.75572131429466,1.73541547651165,1.73741847594793,1.77266574924059,1.7584929775253,1.74814969257567,1.73437692980272,1.70748822348129,1.74404832126113,1.7211259669173,1.7502973722524,1.71613980281535,1.75088966394913,1.71837078887503,1.71017058177707
1.66676554741396,1.66879275848054,1.66481274051485,1.68009132471851,1.64011030264024,1.6105515908888,1.69876796113065,1.66892649497226,1.67101558598624,1.65138232006127,1.66616778889483,1.67935069660436,1.65269405707234,1.65721581489472,1.44754097711489,1.66389354358558,1.59307919936509,1.67844391981539,1.53520933481867,1.60481193711517
1.32552803317097,1.4473326596014,1.41709315426275,1.46490933799898,1.48046857717324,1.38632151839739,1.45188502797137,1.44706150872066,1.43224502254239,1.47215961237,1.31347882140207,1.34873252060574,1.28009405025377,1.41354599694679,1.3526642518917,1.37565517691911,1.37523736634156,1.45777794899557,1.45706991938159,1.42768232087563
1.31002337010489,1.37441035731864,1.42199789071512,1.39460848969182,1.31246333529689,1.35378936124694,1.30234152206446,1.32199086987637,1.31591571213812,1.38722849305551,1.31280753731386,1.31642847015785,1.32935800526416,1.32483050281121,1.3356192035255,1.34581103636441,1.36255360021483,1.42731580262481,1.32588764251843,1.3953738272526
1.46846360836136,1.48032097548729,1.4083237573747,1.45507382902142,1.46501437785689,1.51153874780349,1.43568021642611,1.48906381362737,1.48131056926708,1.44397121476407,1.4365967074383,1.33924996782141,1.48524907566062,1.49688167344369,1.44465587049098,1.47164921411143,1.27072811391543,1.49433851794291,1.2432890567216,1.50689610039573
1.24696577770654,1.25828014821166,1.24354872189648,1.26394657603763,1.21715832110108,1.23866964823524,1.25989866043994,1.26485230218553,1.25920721453854,1.3112799615916,1.25177600678028,1.26130827058124,1.18712918797454,1.22203209822023,1.30630723370899,1.27321908425696,1.22920540313587,1.23973941166527,1.25354680672017,1.26045119502934
1.19773880651573,1.22337313280837,1.1778954495233,1.21287027691819,1.17361444824578,1.19748202832911,1.21591992108238,1.23529233325958,1.22638427997253,1.27192348693421,1.18540162533703,1.21207418752936,1.14462565292061,1.17915270619037,1.25341266895338,1.24364104820867,1.17954926535069,1.18658007678674,1.21236902147266,1.21715038002896
2.02942281391726,2.0336756556884,2.03934408679122,2.05363873758747,2.03052101664839,2.05969842274233,2.03958125008212,2.03546062267563,2.0246597629512,2.05321840566158,2.00823926720747,2.01796402473042,2.03125558360031,2.04031027858978,2.01750832231769,2.07076746829588,2.02881507121933,2.02855977321719,2.00835844595671,2.03264716110961
2.12842290395046,2.13402053965967,2.128059147754,2.13746431761668,2.12224274510402,2.13027542988056,2.13097423444507,2.13174615099093,2.1329785412407,2.13448584067763,2.12011202653588,2.11918048668718,2.11425935865182,2.13094117004821,2.12250272693285,2.15085329656079,2.12412987454049,2.13344310721289,2.12274971159382,2.13085229537838
2.16310095306404,2.17371041173123,2.16718123340587,2.17659053388875,2.16157383599921,2.16924365423998,2.16988351785839,2.16593143288368,2.17198164877929,2.17323977544351,2.15495872350794,2.15803266061633,2.14917301078751,2.16952637804909,2.15697582781783,2.1861028030762,2.15916632323805,2.16841438462756,2.16202121071592,2.16519660618978
-4.40327242945466,-4.06017547114076,-4.6767200288568,-4.44817630547411,-4.64154107992803,-4.83626882881631,-4.34361729951673,-4.28957950610216,-4.52059739498702,-4.50871396990959,-5.387685025817,-4.73175672146881,-4.50056969576203,-4.56851304053267,-4.36009064726517,-4.40157851727986,-4.93731236617466,-4.34137257964014,-4.92225370047879,-4.26825251773026
-4.59442065864207,-4.79278191794619,-4.38346302199123,-4.08370264337004,-4.36852274569022,-4.58262364653379,-4.48076412998536,-4.29017052069398,-4.44273251699718,-4.534307376818,-4.13860619466073,-4.40691423488717,-4.28794548809233,-4.54395385476604,-4.40622228279812,-4.02159112781384,-4.31140524713611,-4.1834312793545,-4.13538692978528,-4.76665952332163
-4.35468741519867,-4.28609940642186,-4.47340331258794,-4.16759125333914,-4.0197536022029,-4.20666410378769,-4.29641909579474,-4.37558907507732,-4.49809825894514,-4.10141779818114,-4.08456696111217,-4.14826125211402,-4.19810387711191,-4.13445082203923,-4.36863412456909,-4.24175175969267,-4.09269719516312,-4.21435870642678,-4.31913719873492,-4.71562565874494
-3.94618741157166,-3.75403813057127,-3.74500144427604,-3.80795630872895,-3.98785584906928,-3.76238009781282,-3.73108049314614,-3.94559591136173,-3.86087663813334,-3.82093914136953,-3.84828881628981,-3.88457576998683,-3.90288075944529,-3.89329188454838,-4.19558248788019,-3.74214244524445,-3.79843101193731,-4.27838904800726,-3.64852589905416,-3.83649884319471
-0.81665249397296,-0.950099387535896,-0.949123464797587,-1.0377137118416,-0.940052292146937,-0.943596201817777,-0.806199375616379,-0.565535390426713,-0.783416360401444,-0.877215669872583,-0.770753450444458,-1.001906247369,-0.999344980441616,-0.988454122219064,-0.823719971172174,-0.861457457835587,-1.24759868260965,-1.02333508611682,-1.03946946263794,-1.13891537978969
-0.192101545684601,-0.229237171064843,-0.344349624844295,-0.268384910867559,-0.17309189996089,-0.281183578070572,-0.248252059612736,-0.172644998684139,-0.0526075930900283,-0.235964872423405,-0.478273311163292,-0.373197831156354,-0.259975897135625,-0.201866406393672,-0.340202884810097,-0.225512846724241,-0.288174441885652,-0.319094397609731,-0.130961995376497,-0.20767094392403
0.644980458328131,0.584844381910158,0.539587234257281,0.663864943840457,0.644636018464017,0.601847386864182,0.660982372947502,0.587430915278956,0.629909623740155,0.665669514355641,0.672173154205245,0.577297799957483,0.633594416887558,0.580223333111053,0.519184221755859,0.625276176208652,0.669840033610223,0.602441365936823,0.548127528034011,0.604636023405885
1.02047330560365,1.03312818038905,1.34249217114199,1.07399724422068,1.07521656911985,1.30275040893963,1.1809275996614,1.05404820476651,1.05208597713368,1.08238287007139,1.06876867123681,1.15865429115469,1.17305395557636,1.14926076921932,1.32231198767332,1.00123042699414,1.05658087869907,0.892773726609613,1.05005086944999,1.06960137184931
1.72258689285741,1.04916039695788,1.43855906853644,1.11363236759559,1.40916795341502,1.42913866027819,1.89438826275582,1.44681791814913,1.3768373930758,1.51578423590241,1.28144195110236,1.96179855318313,1.54024257196266,1.31094181111874,1.58573842603957,1.21772904145094,1.33501692599344,1.2626457987776,1.40454477759292,1.81880235918788
1.5318480442572,1.50850479126179,1.46106471854694,1.49071979193205,1.45232512974848,1.44585323624525,1.48388570082902,1.4623020868441,1.49205417564108,1.53001950464452,1.451709080756,1.53809021413053,1.41601876225092,1.44206811470495,1.4855850332641,1.45737615117119,1.47742526013883,1.47552825608872,1.46969302807382,1.49854869765223
1.62451044437929,1.62083083256723,1.53367033342733,1.59309144359446,1.55593406638874,1.55527532382472,1.59056628943572,1.56885536590865,1.60374720034124,1.63059889722075,1.55579149420711,1.65514483079722,1.52574340458702,1.54383618213093,1.59541001245818,1.56048111839773,1.57410767606272,1.57647140396939,1.57576220143362,1.59113561202877
1.65570991851669,1.6346928670414,1.58628728206529,1.61634016850045,1.57821033408477,1.56967624216651,1.60786133992279,1.58494243421527,1.61756298450002,1.65334319959091,1.57604283191588,1.66229386107553,1.54211822872232,1.5646294187156,1.60943301859073,1.58346584662342,1.6024152282138,1.60160643083637,1.59544332046819,1.62103397551916
1.03817810802838,1.2926448598708,1.25970771692149,1.11765505727144,0.918497437576873,1.13273987503652,0.97592955593945,0.906115182469565,1.27151996998576,1.16591586366349,0.759533480997574,1.10005498381353,1.2809953234656,1.31743362115315,1.16947352852699,1.06011953651609,1.06682370722402,1.06129040941186,0.951097735561037,1.09445951166098
1.59894153703972,1.46664441328385,1.58506573106257,1.22665452958954,1.41799236711153,1.24790909850402,1.27309065234219,1.35119780399559,1.33031605373671,1.55419292317863,1.3695202279731,1.43857367945256,1.51680742042446,1.48655231920258,0.743385050882658,1.42217399676273,1.43058034768182,1.63712390666878,1.42857197979465,1.34616538662453
1.75278214697884,1.76905787620201,1.76298253205085,1.9037057789279,1.90297692240631,1.78505851277608,1.87280753904834,1.94259755203994,1.75131655914059,1.90328515150433,1.58914819453052,1.87521274771152,1.76434796007072,1.73845467601824,1.57719562073466,1.85351814995851,1.73740208673669,1.74056773372375,1.58793806823066,1.83544576173191
2.96184841462094,2.97021410025829,2.93714504661014,2.95637359890934,2.97933699775598,2.927723181359,2.9576289969164,2.85208847803695,2.97865580941868,2.95825568618059,2.87243688110855,2.82006765765348,2.94714172550982,2.96767330792627,2.84278367894089,2.8947137119655,2.83343732584469,2.92196053320199,2.93982312380187,2.9510834496671
3.02091782049281,3.02745695155656,2.99425974882206,3.01448767844509,3.0374699987194,2.98450491560954,3.01495011633795,2.90906670975608,3.03401167390256,3.0163835085688,2.93097613282831,2.87854556912826,3.00574027402084,3.02462256170145,2.90039438175616,2.95145483144559,2.89284611093823,2.97883469298859,2.99705566191841,3.00793082858585
3.02784427482542,3.03416922484818,3.00095699540431,3.02130211160291,3.04428665059608,2.99116311850506,3.02167156731765,2.91574795386427,3.0405026798934,3.02319955320787,2.93784042150224,2.88540266507019,3.01261151581222,3.0313004078678,2.90714978916597,2.95810827186977,2.89981236073933,2.98550373366461,3.00376672589058,3.01459672894827
2.80343281028606,2.81688368472645,2.89289509672541,2.79140056083336,2.87929435074962,2.89599184497894,2.90379603064456,2.79208376490846,2.86676132619126,2.91325557496836,2.88266949462582,2.89304684070552,2.89274354873924,2.76610414933154,2.89304063993987,2.9137298506472,2.81459144685439,2.81623273846917,2.77946103053615,2.79024488250909
2.45507854129366,2.10484674656926,2.55018622845175,2.62882838117579,2.31053542009893,2.41950244228445,2.37364360831367,2.15785942476961,2.38215110109274,2.4337554369859,2.33802093136313,2.43196891609861,2.51192330425793,2.25527001469158,2.55804058281124,2.44849719089546,2.40425686883997,2.36931511981612,2.1461743982117,2.20284529000563
2.75438041523272,2.7751030545977,2.8461957073897,2.79167865066466,2.89197018420548,2.75047004669645,2.78969554054995,2.82863437043747,2.73038628410355,2.78563242349849,2.76542416825681,2.90454380483042,2.79509472222654,2.74410328563168,2.77140994386385,2.82960352976287,2.73736517097388,2.87067500945229,2.70724515886661,2.84281791125161
2.20580367217324,2.24124197528979,2.26025792433337,2.20758418882589,2.20428966289197,2.44137916454179,2.24927002117994,2.1332310794049,2.18429568640185,2.21043865058711,2.0779705656437,2.27614611053352,2.09410224934102,2.09277781940849,2.09864218258686,2.1662863390474,2.25073496861942,2.27215265005535,1.9794933128625,2.23876805742538
2.42915892527391,2.41163354698795,2.44265324537814,2.45078805590459,2.4361905133983,2.38727033344173,2.43663206496768,2.41197590521667,2.43787092961705,2.41669234985906,2.42960022715721,2.44097021534818,2.40853275469954,2.44645395107806,2.4293503547728,2.44111927444298,2.43746608235468,2.43042900843922,2.40306759590622,2.40566434915942
2.71275336988738,2.62144354384389,2.61766959183988,2.66165165940037,2.61328433651102,2.72047267427978,2.65130303448806,2.67171133499827,2.57736429068093,2.67052411976515,2.62526063200232,2.66577259053434,2.67841774188713,2.74825432863681,2.58565825767264,2.67630984092007,2.65968453544049,2.72886135544602,2.77446065317192,2.60506043336567
2.93995971997283,3.0045858897584,2.99232742596374,2.94111079923182,2.97266108596711,2.89457281986549,2.9591097886245,2.96257520996232,2.92815077365756,2.96388184654748,2.93752676507591,2.95357917333066,3.00857032052399,2.92058721498681,2.90811043629042,2.94587773783863,2.99560838394037,2.91031813634832,2.9541819830475,2.97981313799601
2.80741985532521,2.90820597632477,2.89161435645091,2.84249489659537,2.86230424326353,2.8182516136798,2.81295784871471,2.84614846295745,2.83500130940433,2.88180845854726,2.85814489840214,2.83790029292038,2.83319544816262,2.82756949763278,2.85962757325106,2.88510588836589,2.86366762255056,2.84262678811143,2.83742923920476,2.86228180822107
2.80611743491309,2.87286006130728,2.84173046956551,2.82370792101103,2.84351394860059,2.77767512578863,2.78938493851613,2.78295055889259,2.81192873124709,2.8414953858273,2.81596514680096,2.80055640930628,2.78319687422367,2.80912496900176,2.82347241235379,2.86783743459111,2.82670980928528,2.79940681756397,2.79092958952642,2.81530041623759
3.57270665726947,3.63910573511704,3.57592474649005,3.69642439530897,3.70552781839587,3.60756549589239,3.52474478461238,3.5709591596533,3.57078552160862,3.55887776997834,3.59909798141637,3.54388696098358,3.49456273753125,3.64996386957581,3.54821675519739,3.60648583166487,3.5904886168314,3.55791284367935,3.6062438025356,3.51168147904461
3.63991951791535,3.7094648507305,3.64296544855837,3.76569813584252,3.77672692871445,3.67640803017471,3.59403972820803,3.63655050962505,3.63797827949938,3.62546226293351,3.66727936004821,3.61251237130679,3.55909481968397,3.71639704542991,3.61591980074805,3.67721097521718,3.65767795621968,3.62390585982924,3.67670089363482,3.57672231896137
3.16968992064856,3.06478366227717,3.13507860236521,3.02861103384095,2.98460657969672,2.97634032402603,3.18904886531532,3.17450461572873,3.14872308164042,3.13544087899702,2.89640631310407,3.06724413025262,3.23059730101322,3.0404927120484,2.99603112965688,2.77448712960892,3.079950393169,3.01658664495704,2.89198916829441,2.96036414295603
3.62562040145782,3.62220195172083,3.53559106467488,3.59423322089147,3.6135406341077,3.62255164388257,3.59160880297411,3.59783606671148,3.56613092177727,3.57352912641026,3.57939924626472,3.6103905435059,3.60605607699326,3.55755965303278,3.57845819228567,3.62180088445532,3.60241679687691,3.62396152203566,3.61423458320372,3.58507989196891
3.1113173544822,3.10780464869064,3.10427785598615,3.11879749861715,3.1039841462716,3.09237556378603,3.09830498075664,3.09733232669438,3.09746400618509,3.10669282071403,3.09712067490276,3.10347888881543,3.10088150937071,3.09741304836633,3.09953503288529,3.12000784367055,3.10679865966618,3.11063221675885,3.09948512837544,3.09548989531034
3.29789767511521,3.30486465386471,3.28877365825807,3.30484934236657,3.3023621103643,3.27890988391715,3.29006480212109,3.27957495443005,3.28482337691031,3.2938974110545,3.28497176947898,3.28032637110282,3.28870325056791,3.27546924092011,3.29605731533126,3.31991303704239,3.30422505712295,3.31026089666637,3.29534745787339,3.29229199449631
3.44225153224684,3.45773970100452,3.43692134404545,3.44826000364598,3.4436528227276,3.42720418441159,3.43394625692503,3.42414086485319,3.42156522407723,3.44957526192208,3.43172612489852,3.42880212785392,3.43323441831498,3.42463798186271,3.40918388115709,3.46518568744644,3.4441872950786,3.43832341321174,3.43340313722819,3.42662063611094
3.74971813103135,3.76674003705495,3.74802326250654,3.78883533445175,3.7648463178808,3.74560944601617,3.75297968439678,3.73676424693354,3.74937198079854,3.76451239230994,3.7512170216158,3.72401363650222,3.75242620174478,3.72975469182642,3.76617783967874,3.78322761527823,3.76657735495015,3.74042118478724,3.74816230689381,3.73289655588904
3.84037104815091,3.84356816379578,3.82941867962505,3.85011793343645,3.83498456883324,3.82060216982169,3.82856672803565,3.81655753346519,3.81626439954441,3.8334988963585,3.82887659442899,3.82498834153869,3.83055775322648,3.81724103315249,3.82098875484713,3.85285902357895,3.84455604006594,3.83481615502578,3.8248246302181,3.81331781947786
3.88364449717335,3.88707399191871,3.87085845791646,3.89194264192106,3.8792187731293,3.86301706311154,3.86811083984989,3.85988169259849,3.85994179365674,3.87394564367807,3.87269114777573,3.86726206271278,3.87166093054114,3.85825234024757,3.86372219064452,3.8959004435824,3.88749365309601,3.87510612166719,3.86797202160874,3.85520810473697
-5.16304341712976,-5.20621997885971,-5.17170528552992,-5.18153979564673,-5.18395608488534,-5.12937758213818,-5.21414686984113,-5.11434898129629,-5.12217127036444,-5.23289435524176,-5.13858702449844,-5.15161750730566,-5.18461990064035,-5.11777935353579,-5.1561278116004,-5.17481523182157,-5.21952339349876,-5.14651556810326,-5.1986158782307,-5.13222092953388
-4.11744784465006,-4.14569020301701,-4.03564951267297,-3.95383926627916,-4.06846914862938,-3.87366076466639,-4.08027208638906,-4.00379932657662,-4.09568751379173,-4.05827930678801,-4.11155003365173,-4.08117233705624,-4.09836135913896,-3.99500284326746,-4.06679921400634,-4.11420687925679,-3.99434232661484,-3.96357598154019,-4.03000414817093,-3.92478864779166
-3.02018377789218,-2.99010686066185,-3.04555892549171,-3.06878935459347,-2.96585624814965,-3.00295092556104,-2.96400157601794,-2.9905581667968,-2.970562834865,-2.96061515115228,-3.05823897306969,-2.99446736635535,-3.09787909729001,-2.98571940103687,-2.99113353630333,-2.98236885476804,-3.08035807051017,-2.98035060366109,-2.93241441321346,-2.951951190885
-2.43516538313229,-2.49858183194193,-2.5954785791046,-2.48510816912219,-2.53133930162431,-2.09449024951033,-2.34032696918351,-2.39835376683382,-2.06356255250348,-2.43059600808362,-2.1135704483664,-2.46973352155457,-1.99959201021609,-2.3368277959789,-2.13653980138388,-2.26010457941202,-2.13336623673347,-2.0776103754861,-2.31547735024931,-1.91031106515555
-0.322151469609367,-0.367890109318861,-0.384623218735293,-0.549096767238034,-0.284151191698094,-0.250051744401608,-0.510617027048092,-0.340745076433536,-0.374925700047385,-0.28147127575726,-0.3604585726908,-0.35632484271679,-0.51908917837253,-0.657956230326617,-0.525662812921606,-0.538726034830438,-0.306659659996272,-0.598279037862622,-0.313077842405147,-0.469265400126188
1.01892080462768,1.19993201393216,1.18392855124485,1.1984763286412,1.08989753082529,1.08217426499375,1.17458348643538,1.21021930654136,0.985280489062257,1.09674780564107,0.95674208329205,1.06842161186836,0.964822483048003,1.09058315757805,1.16615435323589,0.981391823227357,1.17954771469175,0.985324400707405,1.10505424695809,1.00773598246455
1.08506408513346,1.2075981082156,1.1644461239252,1.18284700486547,1.09638152086722,1.10020628336748,1.18743374249863,1.19488376085417,1.0836796112212,1.07423977153017,1.08921522932058,1.06654775913381,1.09541522819321,1.20156430679889,1.17042963437712,1.134176284057,1.17109496165604,1.09412007138082,1.21766309184716,1.03859191817489
1.17648912366186,1.19740021674424,1.15421395106503,1.17265737124969,1.18778897485039,1.19142037685386,1.17725493072038,1.18467356757768,1.17469093756279,1.16528175451651,1.18046561701408,1.15801451165748,1.18695916052088,1.19136148053298,1.16021617433539,1.22532327456844,1.16095217663183,1.18546980739182,1.20756110424016,1.12922880061401
1.68545881679863,1.68800833745697,1.64926576216447,1.69829584615243,1.67379513725654,1.65812348461362,1.65776101091531,1.65593132213098,1.65576324922727,1.64987896333679,1.69713646814292,1.67209086544133,1.67219654571951,1.68969078640792,1.64039211846237,1.7128429347151,1.66697965877059,1.70439464315509,1.69774794436209,1.64715497213459
2.17426045095022,2.17755954611888,2.17820004239761,2.17808325707677,2.16408478886088,2.17082730847371,2.18645243618806,2.19929692045039,2.14653636178361,2.17351819554591,2.15403289555802,2.1765712231258,2.17995248984139,2.17357578009406,2.16902168022701,2.20384469230978,2.18204085534847,2.17762440355894,2.1933419180692,2.17032867864461
1.53265916285071,1.5390670029798,1.52525539408484,1.52360758419594,1.50882235662066,1.51004975984946,1.50375126926012,1.53108337832448,1.52434451506753,1.53873667948462,1.51263729413338,1.49305443127929,1.55411148740024,1.52087325530942,1.52887167428961,1.53636405829054,1.53625612628587,1.53031019196634,1.53237846392858,1.51350563467792
-3.64648877727115,-3.61650224218728,-3.81793246879335,-3.53452935362844,-3.97395488757665,-3.83630443276265,-3.53667249176587,-4.02983512629639,-3.77407105475986,-4.11365222420918,-3.86458838129654,-4.27800365569961,-3.74522806102003,-3.36769486329631,-3.57980380799165,-3.85037050287031,-3.80098791136546,-3.44788940807114,-3.70225681032919,-4.22452467785031
-3.12224103865557,-2.76608834304415,-3.47717553279616,-3.52591282942908,-3.41924792162733,-3.33463943024271,-3.46845853543716,-3.64498291726136,-3.11985151821143,-3.54762753115835,-3.97885718125664,-4.07983547909246,-3.79613585812091,-3.94212401570472,-2.88925180604328,-3.58692815261973,-3.1532606464308,-3.2846444175779,-3.21040653132588,-3.60517466637357
-3.38889307383948,-3.24515450932737,-2.99864158593912,-3.48530486845966,-3.36600378947641,-3.95943524862386,-3.52562120320444,-2.69510709549844,-2.99903553958453,-3.58164252951356,-3.2540606476315,-4.08620056631331,-3.43901768975217,-3.47620304293573,-3.19627217423096,-3.60691100012377,-3.0268324273456,-3.69998259326093,-3.16311272064108,-3.39004129496096
-4.06508760213068,-3.11675413637628,-3.24524399019618,-3.90791344894541,-3.23016658996348,-3.8186385200867,-3.32545836391801,-3.47725997114572,-3.37130282548213,-3.44662042409352,-3.37343670769184,-3.59761229929154,-3.09695035408726,-2.94720668674069,-3.14892974746734,-3.44781992908943,-3.52148878864383,-3.45785285584478,-3.38420870638218,-3.55243156445048
-3.22181454088805,-3.16640074612475,-3.58237312267466,-3.5599323494486,-3.47086461952564,-3.8146025926248,-3.68489467837147,-3.23989622102212,-3.75958737207378,-3.84283679834762,-3.46146659099393,-3.7485280905185,-3.11830296359474,-3.01972535212009,-3.15588175070515,-3.16618752947704,-3.6662078733897,-3.38835724992685,-3.39422555174054,-3.59312326735967
-4.06132620738888,-3.53414634432407,-3.50787191285913,-3.79195654850649,-4.15210518151805,-3.70635825203515,-3.71674391610197,-3.904764973128,-3.67717987106815,-3.41510815510716,-3.65164132858412,-3.98659718018564,-4.19974641329586,-3.73220169793203,-3.38272177306337,-3.80200748294767,-3.59907829737157,-3.8984114304256,-3.98763943194513,-3.94879594479143
-2.26533396184901,-2.21645168499467,-2.19809205261092,-2.23931116089835,-2.32929522779384,-2.1764772239788,-2.29767229258438,-2.14099204403757,-2.17805854142527,-2.22355601622819,-2.22700283887292,-2.27024886601329,-2.29662035524647,-2.20542676471353,-2.32306205299594,-2.24503485255071,-2.24781411861797,-2.28907729379925,-2.31738044697259,-2.30552725451793
-2.05834097671803,-1.84324805110681,-1.9028982738628,-1.79844770053406,-2.04226134324268,-1.94369376696353,-1.97354374530009,-1.77749971985658,-1.84680362319789,-1.97269351543103,-1.90768119357406,-1.89140612294239,-2.29838884243307,-1.83111869691609,-2.1890178169222,-1.85214684576407,-1.95831297102392,-1.87734079310642,-2.05586708517255,-1.9525629976534
-1.71845258114987,-1.64695193049937,-1.69567334261712,-1.66618888043406,-1.7167625431101,-1.64062639284898,-1.68181419253839,-1.64397075637893,-1.62674213550982,-1.6579088464957,-1.68580477378228,-1.67719986964911,-1.75903163579895,-1.59631151656585,-1.69907999349525,-1.61657190552817,-1.73119767028458,-1.68320483897327,-1.78398320367747,-1.67845827821861
-2.82595988397763,-3.12624011164805,-2.88893794492351,-3.02105642520619,-3.16909167574875,-2.97487177440579,-3.15462662193768,-3.07538105582179,-2.83737928530493,-2.88778137143984,-2.9697535885682,-2.98392292163455,-2.98818432110688,-2.69410851539335,-2.88759277947409,-3.04439352394875,-3.16151832895106,-2.80648485638024,-3.06529841263045,-3.11216803270841
-2.33789192037129,-2.71302255287611,-2.7266670789544,-2.46535101292871,-2.87539978114241,-2.71810103573509,-2.62238749942051,-2.82157756023821,-2.88306779443113,-2.50693972929215,-2.80450843887216,-3.10059292856154,-2.74508527934163,-2.89197374863536,-2.90893502808569,-2.74055624773205,-2.75873624723862,-2.6244449568705,-2.77375047761869,-2.77122804873165
-1.50713494106899,-1.55973699051812,-1.52336554457567,-1.30458058669708,-1.73116073842525,-1.7013498263264,-1.71616978530392,-1.72191415930203,-1.30207012836952,-1.35939869653936,-1.50764395749394,-1.72783188385941,-1.69972150626873,-1.56989589111832,-1.33801870796155,-1.28782215172526,-1.34514471737568,-1.53892500189652,-1.563143817026,-1.32470499466652
-1.56172654335079,-1.57242294703956,-1.38067952059635,-1.6145658039108,-1.34931981093446,-1.60077569088107,-1.79154694505559,-1.35359370595089,-1.55353429876602,-1.51968644183112,-1.57573925921943,-1.85434309772373,-1.73339666334406,-1.4064817773013,-1.77419799561622,-1.32222877659339,-1.40249465195792,-1.54618832651413,-1.35887468478083,-1.58934270236257
-1.80259246426498,-2.04428299544035,-2.00787332790006,-2.08334755177871,-1.6770675088461,-1.70606242234488,-1.97973049592132,-1.90042454848342,-1.61172310788024,-1.83412560350468,-1.82930742195673,-1.66495387377454,-1.76538578112044,-1.75626927057039,-1.89949763942721,-1.69766283853979,-2.13502403189978,-1.89531912605923,-1.78397439013803,-1.58233021528349
-1.40087014424856,-1.74791769252841,-1.68477925784582,-1.56638949423647,-1.87803497657342,-1.81528226430738,-1.83380669414209,-1.64201170385564,-1.63926860348345,-1.45954941472959,-1.51177626582031,-1.78198088667953,-1.75939512924685,-2.06105364726977,-1.4744088591901,-1.82743055320585,-1.71692363950413,-1.70714581759445,-1.62220789941687,-1.81819293400311
-0.794062531391912,-0.725851926152865,-0.920408215939384,-0.766624253721217,-0.770981816786241,-1.08205093195202,-0.616184229042772,-0.837930402802405,-0.809181385649229,-0.686881699645651,-0.918631336611455,-0.632495373776463,-0.602071161926628,-0.700395009088291,-0.405796393592488,-0.581467873399639,-0.655774963444364,-0.777820609814377,-0.38488516201024,-0.734251453289576
0.0115473518442055,0.107457394455375,0.174933448858989,-0.250152213714483,0.0193103428438995,-0.00315766252435845,0.17381573581277,0.058669497659178,0.058114958518378,-0.0770069960475872,0.139121605252081,0.192868349588579,0.198296137583754,-0.0238216660570875,0.0682726637323297,0.0744884058754374,0.380400550612331,0.168902859007036,0.0266789780957436,0.115456241854983
-0.142927229950476,-0.0985636230367611,0.10526764060072,0.153989326305221,-0.121634694221119,0.0207639951735568,-0.134372742168555,-0.0630758413965335,0.0861949451711696,-0.0320387175925115,0.0628457140536779,-0.251833454676103,-0.230255620122741,-0.0136790767765116,0.0255094475720207,-0.170801171811025,-0.117234437055987,0.106681454570039,-0.165876353146013,-0.230657569283626
