"NGA","PolID","Time","PropCoded","PolPop","PolTerr","CapPop","levels","government","infrastr","writing","texts","money","irep","FreqLR","ConformityLR","FreqWR","ConformityWR","FreqFR","ConformityFR","FreqER","ConformityER","FreqDR","ConformityDR","MHG","BSP","WrittenRecords","ReligiousHier","GeneralMoralisticPunishment","MoralisingHighGods","MoralisingGods","DoctrinalMode","Writing","Mean","Lower","Upper"
"Kachi Plain","AfDurrn",1800,88.2,6.1527608525794,5.68930885912362,5.62114414499086,3.20820940738699,0.381818181818182,0.545454545454545,0.816666666666667,1,6,1,2,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,1.26535492366572,1,1,1,1,1,0.578848990398511,0.508485296430961,0.64921268436606
"Kansai","JpYayoi",-300,86.3,3.19716537998337,0,3.18255706640865,2.05176049838528,0.144444444444444,0.366666666666667,0.15,0,4,1,2,NA,NA,NA,6,NA,3,NA,NA,NA,NA,NA,0,1,NA,NA,NA,1,0,0.225921797969401,-0.05557657733796,0.507420173276761
"Kansai","JpYayoi",-200,86.3,3.19716537998337,0,3.18255706640865,2.05176049838528,0.144444444444444,0.366666666666667,0.15,0,4,1,2,NA,NA,NA,6,NA,3,NA,NA,NA,NA,NA,0,1,NA,NA,NA,1,0,0.225921797969401,-0.05557657733796,0.507420173276761
"Kansai","JpYayoi",-100,86.3,3.19716537998337,0,3.18255706640865,2.05176049838528,0.144444444444444,0.366666666666667,0.15,0,4,1,2,NA,NA,NA,6,NA,3,NA,NA,NA,NA,NA,0,1,NA,NA,NA,1,0,0.225921797969401,-0.05557657733796,0.507420173276761
"Kansai","JpYayoi",0,86.3,3.19716537998337,0,3.18255706640865,2.05176049838528,0.144444444444444,0.366666666666667,0.15,0,4,1,2,NA,NA,NA,6,NA,3,NA,NA,NA,NA,NA,0,1,NA,NA,NA,1,0,0.225921797969401,-0.05557657733796,0.507420173276761
"Kansai","JpYayoi",100,86.3,3.19716537998337,0,3.18255706640865,2.05176049838528,0.144444444444444,0.366666666666667,0.15,0,4,1,2,NA,NA,NA,6,NA,3,NA,NA,NA,NA,NA,0,1,NA,NA,NA,1,0,0.225921797969401,-0.05557657733796,0.507420173276761
"Kansai","JpYayoi",200,86.3,3.19716537998337,0,3.18255706640865,2.05176049838528,0.144444444444444,0.366666666666667,0.15,0,4,1,2,NA,NA,NA,6,NA,3,NA,NA,NA,NA,NA,0,1,NA,NA,NA,1,0,0.225921797969401,-0.05557657733796,0.507420173276761
"Kansai","JpKofun",300,76.5,5.29270222473728,3.67813414971407,4.18965982893832,2.36614575557618,0.557142857142857,0.4,0.233333333333333,0.1875,4,1,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0,0.406897586394769,0.291149851536322,0.522645321253216
"Kansai","JpKofun",400,76.5,5.31329983442128,3.67813414971407,3.94835399567657,2.46276600389589,0.557142857142857,0.4,0.5,0.4,4,1,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.449056470993175,0.363445752700697,0.534667189285654
"Kansai","JpKofun",500,76.5,5.36315178066421,3.67813414971407,4.1304128357744,2.46276600389589,0.557142857142857,0.625,0.833333333333333,0.65,4,1,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,0.494245551998426,0.459162838945691,0.529328265051161
"Kansai","JpAsuka",600,84.3,6.21805242709128,5.06697651866771,4.9583689008689,3.34026793411712,0.87,0.77,0.85,0.983333333333333,5,1,2,NA,3,NA,6,NA,2,NA,NA,NA,2,0.7,1,1.26670202440579,1,0,1,1,1,0.624689920080267,0.5049967505028,0.744383089657734
"Kansai","JpAsuka",700,84.3,6.40095798863832,5.06697651866771,4.72749030922146,3.34026793411712,0.87,0.77,0.85,0.983333333333333,5,1,2,NA,3,NA,6,NA,2,NA,NA,NA,2,0.7,1,1.26670202440579,1,0,1,1,1,0.632064927680025,0.512650795064413,0.751479060295638
"Kansai","JpHeian",800,92.2,6.60205999132796,5.47786055899966,5.30102999566398,3.64192883669194,0.89,0.833333333333333,1,1,5,1,2,NA,3,NA,6,NA,2,NA,NA,NA,2,0.666666666666667,1,2.47396861553431,1,0,1,1,1,0.67243124788993,0.508618025889519,0.836244469890341
"Kansai","JpHeian",900,92.2,6.72771018627045,5.47786055899966,5.30102999566398,3.64192883669194,0.89,0.833333333333333,1,1,5,1,2,NA,3,NA,6,NA,2,NA,NA,NA,2,0.666666666666667,1,2.47396861553431,1,0,1,1,1,0.674214312475347,0.508992608051538,0.839436016899156
"Kansai","JpHeian",1000,92.2,6.68612659219469,5.47786055899966,5.24303804868629,3.64192883669194,0.89,0.833333333333333,1,1,5,1,2,NA,3,NA,6,NA,2,NA,NA,NA,2,0.666666666666667,1,2.47396861553431,1,0,1,1,1,0.672381766578004,0.508617423943773,0.836146109212236
"Kansai","JpHeian",1100,92.2,6.77526161303975,5.47786055899966,5.24303804868629,3.64192883669194,0.89,0.833333333333333,1,1,5,1,2,NA,3,NA,6,NA,2,NA,NA,NA,2,0.666666666666667,1,2.47396861553431,1,0,1,1,1,0.673797837708652,0.508281484300593,0.839314191116711
"Kansai","JpKamak",1200,92.2,6.7612993254065,5.46982201597816,5.20649544125889,4.36372783140349,0.736363636363636,0.909090909090909,1,0.975,4,1,3,NA,3,NA,6,NA,3,NA,NA,NA,2,0.666666666666667,1,3,1,0,1,1,1,0.665770284466985,0.510557087851957,0.820983481082014
"Kansai","JpKamak",1300,92.2,6.78536118130998,5.46982201597816,4.84810352064214,4.36372783140349,0.736363636363636,0.909090909090909,1,0.975,4,1,3,NA,3,NA,6,NA,3,NA,NA,NA,2,0.666666666666667,1,3,1,0,1,1,1,0.666535677179003,0.512457441600423,0.820613912757583
"Kansai","JpAshik",1400,94.1,7.09691001300806,5.46982201597816,5.17609125905568,4.32795944532397,0.69,0.916666666666667,1,0.9875,4,1,3,NA,3,NA,6,NA,3,NA,NA,NA,2,0.666666666666667,1,1.08608917075751,1,0,1,1,1,0.670457851909992,0.513307615218015,0.827608088601968
"Kansai","JpSengk",1500,90.2,7.23044892137827,4.17609125905568,4.60205999132796,4.09897097880403,0.49,0.84,0.985714285714286,0.925,5,1,3,NA,3,NA,6,NA,3,NA,NA,NA,2,0.666666666666667,1,1.97044032804763,1,0,1,1,1,0.619290936671224,0.512923726333347,0.7256581470091
"Kansai","JpAzMom",1600,94.1,7.39794000867204,5.46982201597816,5,4.10731247143394,0.71,0.925,0.983333333333333,0.9875,5,1,3,NA,3,NA,6,NA,3,NA,NA,NA,2,0.666666666666667,1,2.25854842699572,1,0,1,1,1,0.681689901729312,0.512075242248789,0.851304561209834
"Kansai","JpTokgw",1700,72.5,7.46239799789896,5.46982201597816,6.11394335230684,4.46187587126168,0.857142857142857,1,1,1,6,1,1,NA,3,NA,6,NA,1,NA,NA,NA,2,0.666666666666667,1,2.3419429524669,1,0,1,1,1,0.743607636785743,0.512470703678446,0.974744569893041
"Kansai","JpTokgw",1800,72.5,7.50514997831991,5.46982201597816,6.14612803567824,4.46187587126168,0.857142857142857,1,1,1,6,1,1,NA,3,NA,6,NA,1,NA,NA,NA,2,0.666666666666667,1,2.3419429524669,1,0,1,1,1,0.745046292308375,0.512473003784661,0.977619580832088
"Kapuasi Basin","IdBrokE",1700,96.1,2.69897000433602,1.43108987652961,2.69897000433602,1.4,0,0.00833333333333333,0.333333333333333,0,1,1,2,NA,6,NA,6,NA,1,NA,NA,NA,1,0.9,0,1,1,0,1,1,0,0.169361218160433,-0.166205098936819,0.504927535257686
"Kapuasi Basin","IdBrokE",1800,96.1,2.69897000433602,1.43108987652961,2.69897000433602,1.4,0,0.00833333333333333,0.333333333333333,0,1,1,2,NA,6,NA,6,NA,1,NA,NA,NA,1,0.9,0,1,1,0,1,1,0,0.169361218160433,-0.166205098936819,0.504927535257686
"Kapuasi Basin","IdBrokL",1900,96.1,4.4129800615392,5.09499490094461,2.69897000433602,1.8,0,0.0833333333333333,0.333333333333333,0,6,1,2,NA,6,NA,6,NA,1,NA,NA,NA,1,0.9,0,1,1,0,1,1,0,0.320217676773378,0.131398841534483,0.509036512012274
"Konya Plain","TrNeoER",-9600,47.1,3.39889984740563,3.90264387838884,2.26368791182429,0.812774095422209,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.146604348683589,-0.24643997818463,0.539648675551808
"Konya Plain","TrNeoER",-9500,47.1,3.39889984740563,3.90264387838884,2.26368791182429,0.812774095422209,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.146604348683589,-0.24643997818463,0.539648675551808
"Konya Plain","TrNeoER",-9400,47.1,3.39889984740563,3.90264387838884,2.26368791182429,0.812774095422209,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.146604348683589,-0.24643997818463,0.539648675551808
"Konya Plain","TrNeoER",-9300,47.1,3.39889984740563,3.90264387838884,2.26368791182429,0.812774095422209,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.146604348683589,-0.24643997818463,0.539648675551808
"Konya Plain","TrNeoER",-9200,47.1,3.39889984740563,3.90264387838884,2.26368791182429,0.812774095422209,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.146604348683589,-0.24643997818463,0.539648675551808
"Konya Plain","TrNeoER",-9100,47.1,3.39889984740563,3.90264387838884,2.26368791182429,0.812774095422209,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.146604348683589,-0.24643997818463,0.539648675551808
"Konya Plain","TrNeoER",-9000,47.1,3.39889984740563,3.90264387838884,2.26368791182429,0.812774095422209,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.146604348683589,-0.24643997818463,0.539648675551808
"Konya Plain","TrNeoER",-8900,47.1,3.39889984740563,3.90264387838884,2.26368791182429,0.812774095422209,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.146604348683589,-0.24643997818463,0.539648675551808
"Konya Plain","TrNeoER",-8800,47.1,3.39889984740563,3.90264387838884,2.26368791182429,0.812774095422209,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.146604348683589,-0.24643997818463,0.539648675551808
"Konya Plain","TrNeoER",-8700,47.1,3.39889984740563,3.90264387838884,2.26368791182429,0.812774095422209,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.146604348683589,-0.24643997818463,0.539648675551808
"Konya Plain","TrNeoER",-8600,47.1,3.39889984740563,3.90264387838884,2.26368791182429,0.812774095422209,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.146604348683589,-0.24643997818463,0.539648675551808
"Konya Plain","TrNeoER",-8500,47.1,3.39889984740563,3.90264387838884,2.26368791182429,0.812774095422209,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.146604348683589,-0.24643997818463,0.539648675551808
"Konya Plain","TrNeoER",-8400,47.1,3.39889984740563,3.90264387838884,2.26368791182429,0.812774095422209,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.146604348683589,-0.24643997818463,0.539648675551808
"Konya Plain","TrNeoER",-8300,47.1,3.39889984740563,3.90264387838884,2.26368791182429,0.812774095422209,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.146604348683589,-0.24643997818463,0.539648675551808
"Konya Plain","TrNeoER",-8200,47.1,3.39889984740563,3.90264387838884,2.26368791182429,0.812774095422209,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.146604348683589,-0.24643997818463,0.539648675551808
"Konya Plain","TrNeoER",-8100,47.1,3.39889984740563,3.90264387838884,2.26368791182429,0.812774095422209,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.146604348683589,-0.24643997818463,0.539648675551808
"Konya Plain","TrNeoER",-8000,47.1,3.39889984740563,3.90264387838884,2.26368791182429,0.812774095422209,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.146604348683589,-0.24643997818463,0.539648675551808
"Konya Plain","TrNeoER",-7900,47.1,3.39889984740563,3.90264387838884,2.26368791182429,0.812774095422209,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.146604348683589,-0.24643997818463,0.539648675551808
"Konya Plain","TrNeoER",-7800,47.1,3.39889984740563,3.90264387838884,2.26368791182429,0.812774095422209,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.146604348683589,-0.24643997818463,0.539648675551808
"Konya Plain","TrNeoER",-7700,47.1,3.39889984740563,3.90264387838884,2.26368791182429,0.812774095422209,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.146604348683589,-0.24643997818463,0.539648675551808
"Konya Plain","TrNeoER",-7600,47.1,3.39889984740563,3.90264387838884,2.26368791182429,0.812774095422209,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.146604348683589,-0.24643997818463,0.539648675551808
"Konya Plain","TrNeoER",-7500,47.1,3.39889984740563,3.90264387838884,2.26368791182429,0.812774095422209,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.146604348683589,-0.24643997818463,0.539648675551808
"Konya Plain","TrNeoER",-7400,47.1,3.39889984740563,3.90264387838884,2.26368791182429,0.812774095422209,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.146604348683589,-0.24643997818463,0.539648675551808
"Konya Plain","TrNeoER",-7300,47.1,3.39889984740563,3.90264387838884,2.26368791182429,0.812774095422209,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.146604348683589,-0.24643997818463,0.539648675551808
"Konya Plain","TrNeoER",-7200,47.1,3.39889984740563,3.90264387838884,2.26368791182429,0.812774095422209,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.146604348683589,-0.24643997818463,0.539648675551808
"Konya Plain","TrNeoER",-7100,47.1,3.39889984740563,3.90264387838884,2.26368791182429,0.812774095422209,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.146604348683589,-0.24643997818463,0.539648675551808
"Konya Plain","TrNeoCR",-7000,51,3.22293804694451,4.29481464959196,1.99350950622889,2.10682802102221,0,0,0.2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.146505047361972,-0.213341158504341,0.506351253228286
"Konya Plain","TrNeoCR",-6900,51,3.22293804694451,4.29481464959196,1.99350950622889,2.10682802102221,0,0,0.2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.146505047361972,-0.213341158504341,0.506351253228286
"Konya Plain","TrNeoCR",-6800,51,3.22293804694451,4.29481464959196,1.99350950622889,2.10682802102221,0,0,0.2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.146505047361972,-0.213341158504341,0.506351253228286
"Konya Plain","TrNeoCR",-6700,51,3.22293804694451,4.29481464959196,1.99350950622889,2.10682802102221,0,0,0.2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.146505047361972,-0.213341158504341,0.506351253228286
"Konya Plain","TrNeoLT",-6600,49,3.73329392347925,3.01299649809836,3.71727326394766,1,0,0,0.166666666666667,0,0,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.192575061388241,-0.137222137915935,0.522372260692418
"Konya Plain","TrNeoLT",-6500,49,3.73329392347925,3.01299649809836,3.71727326394766,1,0,0,0.166666666666667,0,0,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.192575061388241,-0.137222137915935,0.522372260692418
"Konya Plain","TrNeoLT",-6400,49,3.73329392347925,3.01299649809836,3.71727326394766,1,0,0,0.166666666666667,0,0,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.192575061388241,-0.137222137915935,0.522372260692418
"Konya Plain","TrNeoLT",-6300,49,3.73329392347925,3.01299649809836,3.71727326394766,1,0,0,0.166666666666667,0,0,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.192575061388241,-0.137222137915935,0.522372260692418
"Konya Plain","TrNeoLT",-6200,49,3.73329392347925,3.01299649809836,3.71727326394766,1,0,0,0.166666666666667,0,0,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.192575061388241,-0.137222137915935,0.522372260692418
"Konya Plain","TrNeoLT",-6100,49,3.73329392347925,3.01299649809836,3.71727326394766,1,0,0,0.166666666666667,0,0,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.192575061388241,-0.137222137915935,0.522372260692418
"Konya Plain","TrClcER",-6000,80.4,3.54612338945562,3.55949806044727,3.57402969261498,1.72998920900337,0.1,0.1,0.0142857142857143,0.1,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,1,0,0.208373927018234,-0.101164025611997,0.517911879648465
"Konya Plain","TrClcER",-5900,80.4,3.54612338945562,3.55949806044727,3.57402969261498,1.72998920900337,0.1,0.1,0.0142857142857143,0.1,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,1,0,0.208373927018234,-0.101164025611997,0.517911879648465
"Konya Plain","TrClcER",-5800,80.4,3.54612338945562,3.55949806044727,3.57402969261498,1.72998920900337,0.1,0.1,0.0142857142857143,0.1,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,1,0,0.208373927018234,-0.101164025611997,0.517911879648465
"Konya Plain","TrClcER",-5700,80.4,3.54612338945562,3.55949806044727,3.57402969261498,1.72998920900337,0.1,0.1,0.0142857142857143,0.1,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,1,0,0.208373927018234,-0.101164025611997,0.517911879648465
"Konya Plain","TrClcER",-5600,80.4,3.54612338945562,3.55949806044727,3.57402969261498,1.72998920900337,0.1,0.1,0.0142857142857143,0.1,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,1,0,0.208373927018234,-0.101164025611997,0.517911879648465
"Konya Plain","TrClcLT",-5000,90.2,3.58564910023877,1.95424250943932,3.50950402304402,1.85562280202037,0.18,0.327272727272727,0.25,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1.23968487906315,NA,NA,NA,NA,0,0.240815210871335,-0.03026782789623,0.5118982496389
"Konya Plain","TrClcLT",-4900,90.2,3.58564910023877,1.95424250943932,3.50950402304402,1.85562280202037,0.18,0.327272727272727,0.25,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1.23968487906315,NA,NA,NA,NA,0,0.240815210871335,-0.03026782789623,0.5118982496389
"Konya Plain","TrClcLT",-4800,90.2,3.58564910023877,1.95424250943932,3.50950402304402,1.85562280202037,0.18,0.327272727272727,0.25,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1.23968487906315,NA,NA,NA,NA,0,0.240815210871335,-0.03026782789623,0.5118982496389
"Konya Plain","TrClcLT",-4700,90.2,3.58564910023877,1.95424250943932,3.50950402304402,1.85562280202037,0.18,0.327272727272727,0.25,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1.23968487906315,NA,NA,NA,NA,0,0.240815210871335,-0.03026782789623,0.5118982496389
"Konya Plain","TrClcLT",-4600,90.2,3.58564910023877,1.95424250943932,3.50950402304402,1.85562280202037,0.18,0.327272727272727,0.25,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1.23968487906315,NA,NA,NA,NA,0,0.240815210871335,-0.03026782789623,0.5118982496389
"Konya Plain","TrClcLT",-4500,90.2,3.58564910023877,1.95424250943932,3.50950402304402,1.85562280202037,0.18,0.327272727272727,0.25,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1.23968487906315,NA,NA,NA,NA,0,0.240815210871335,-0.03026782789623,0.5118982496389
"Konya Plain","TrClcLT",-4400,90.2,3.58564910023877,1.95424250943932,3.50950402304402,1.85562280202037,0.18,0.327272727272727,0.25,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1.23968487906315,NA,NA,NA,NA,0,0.240815210871335,-0.03026782789623,0.5118982496389
"Konya Plain","TrClcLT",-4300,90.2,3.58564910023877,1.95424250943932,3.50950402304402,1.85562280202037,0.18,0.327272727272727,0.25,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1.23968487906315,NA,NA,NA,NA,0,0.240815210871335,-0.03026782789623,0.5118982496389
"Konya Plain","TrClcLT",-4200,90.2,3.58564910023877,1.95424250943932,3.50950402304402,1.85562280202037,0.18,0.327272727272727,0.25,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1.23968487906315,NA,NA,NA,NA,0,0.240815210871335,-0.03026782789623,0.5118982496389
"Konya Plain","TrClcLT",-4100,90.2,3.58564910023877,1.95424250943932,3.50950402304402,1.85562280202037,0.18,0.327272727272727,0.25,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1.23968487906315,NA,NA,NA,NA,0,0.240815210871335,-0.03026782789623,0.5118982496389
"Konya Plain","TrClcLT",-4000,90.2,3.58564910023877,1.95424250943932,3.50950402304402,1.85562280202037,0.18,0.327272727272727,0.25,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1.23968487906315,NA,NA,NA,NA,0,0.240815210871335,-0.03026782789623,0.5118982496389
"Konya Plain","TrClcLT",-3900,90.2,3.58564910023877,1.95424250943932,3.50950402304402,1.85562280202037,0.18,0.327272727272727,0.25,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1.23968487906315,NA,NA,NA,NA,0,0.240815210871335,-0.03026782789623,0.5118982496389
"Konya Plain","TrClcLT",-3800,90.2,3.58564910023877,1.95424250943932,3.50950402304402,1.85562280202037,0.18,0.327272727272727,0.25,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1.23968487906315,NA,NA,NA,NA,0,0.240815210871335,-0.03026782789623,0.5118982496389
"Konya Plain","TrClcLT",-3700,90.2,3.58564910023877,1.95424250943932,3.50950402304402,1.85562280202037,0.18,0.327272727272727,0.25,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1.23968487906315,NA,NA,NA,NA,0,0.240815210871335,-0.03026782789623,0.5118982496389
"Konya Plain","TrClcLT",-3600,90.2,3.58564910023877,1.95424250943932,3.50950402304402,1.85562280202037,0.18,0.327272727272727,0.25,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1.23968487906315,NA,NA,NA,NA,0,0.240815210871335,-0.03026782789623,0.5118982496389
"Konya Plain","TrClcLT",-3500,90.2,3.58564910023877,1.95424250943932,3.50950402304402,1.85562280202037,0.18,0.327272727272727,0.25,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1.23968487906315,NA,NA,NA,NA,0,0.240815210871335,-0.03026782789623,0.5118982496389
"Konya Plain","TrClcLT",-3400,90.2,3.58564910023877,1.95424250943932,3.50950402304402,1.85562280202037,0.18,0.327272727272727,0.25,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1.23968487906315,NA,NA,NA,NA,0,0.240815210871335,-0.03026782789623,0.5118982496389
"Konya Plain","TrClcLT",-3300,90.2,3.58564910023877,1.95424250943932,3.50950402304402,1.85562280202037,0.18,0.327272727272727,0.25,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1.23968487906315,NA,NA,NA,NA,0,0.240815210871335,-0.03026782789623,0.5118982496389
"Konya Plain","TrClcLT",-3200,90.2,3.58564910023877,1.95424250943932,3.50950402304402,1.85562280202037,0.18,0.327272727272727,0.25,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1.23968487906315,NA,NA,NA,NA,0,0.240815210871335,-0.03026782789623,0.5118982496389
"Konya Plain","TrClcLT",-3100,90.2,3.58564910023877,1.95424250943932,3.50950402304402,1.85562280202037,0.18,0.327272727272727,0.25,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1.23968487906315,NA,NA,NA,NA,0,0.240815210871335,-0.03026782789623,0.5118982496389
"Konya Plain","TrBrzER",-3000,68.6,4.75058937158617,4.41717335559695,2.82182288038841,2.3659820787192,0.228571428571429,0.44,0.166666666666667,0,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.313451507326615,0.117590379061715,0.509312635591515
"Konya Plain","TrBrzER",-2900,68.6,4.75058937158617,4.41717335559695,2.82182288038841,2.3659820787192,0.228571428571429,0.44,0.166666666666667,0,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.313451507326615,0.117590379061715,0.509312635591515
"Konya Plain","TrBrzER",-2800,68.6,4.75058937158617,4.41717335559695,2.82182288038841,2.3659820787192,0.228571428571429,0.44,0.166666666666667,0,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.313451507326615,0.117590379061715,0.509312635591515
